session.ID	Message.ID	Message.Timestamp	Message.From	Message.Text	Annotation_Result
2562	5	2016-04-04T14:26:09.377Z	user	uberX$10-14	inform(car_type=uberX||cost=$10-14)
2562	6	2016-04-04T14:38:22.138Z	agent	"Thanks, I have confirmed the uberX for you, enjoy the ride."	inform(taskcomplete;car_type=uberX;closing=enjoy the ride)
2563	1	2016-04-04T13:06:59.662Z	user	"How much will it cost to get a taxi from the Las Vegas Airport to the MGM Grand, I don't want to waste my gambling money."	request(taxi;cost;pickup_location=Las Vegas Airport;dropoff_location=MGM Grand;other=don't want to waste money)
2563	2	2016-04-04T13:29:08.925Z	agent	"I can look for the cheapest option for you, what day and time will you need a ride?"	request(date;pickup_time)
2563	3	2016-04-04T13:30:46.843Z	user	tonight at 7pm	inform(date=tonight;pickup_time=7pm)
2563	4	2016-04-04T13:32:51.197Z	agent	"Thanks, and how many riders will there be?"	request(numberofpeople)
2563	5	2016-04-04T13:34:06.080Z	user	2	inform(numberofpeople=2)
2563	6	2016-04-04T13:38:23.557Z	agent	"Thanks, here are the choices: uberX$11-14 uberXL$17-22 uberSELECT$22-27, would you like to book uberX? That is the least expensive option for you."	inform(mc_list={car_type=uberX||cost=$11-14}#{car_type=uberXL||cost=$17-22}#{car_type=uberSELECT||cost=$22-27})	confirm_question(car_type=uberX)
2563	7	2016-04-04T13:45:10.035Z	user	uberxl	confirm_answer(car_type=uberxl)
2563	8	2016-04-04T13:45:45.386Z	agent	"Thank you, I have confirmed the uberXL for you, enjoy your ride."	inform(taskcomplete;car_type=uberXL;closing=enjoy your ride)
2564	1	2016-04-04T13:26:10.415Z	user	"Can I get something Fast looking sent to pick up 2 people at Cape Fear Games in Wilmington, NC"	request(taxi;other=Fast looking sent;numberofpeople=2;pickup_location=Cape Fear Games;pickup_location_city=Wilmington;state=NC)
2564	2	2016-04-04T13:59:05.332Z	agent	"Thank you for waiting, and I'm happy to assist you today! What is the dropoff location?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)	request(dropoff_location)
2564	3	2016-04-04T14:01:08.728Z	user	Jax 5th Avenue Deli & Ale House today at noon	inform(dropoff_location=Jax 5th Avenue Deli & Ale House;date=today;pickup_time=at noon)
2564	4	2016-04-04T14:02:39.118Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $12-16 surged 180%, UberXL: $26-33 surged 180%"	multiple_choice(mc_list={car_type=UberX||cost=$12-16 surged 180%}#{car_type=UberXL||cost=$26-33 surged 180%})
2564	5	2016-04-04T14:10:29.014Z	user	UberX: $12-16 surged 180%	inform(car_type=UberX;cost=$12-16 surged 180%)
2564	6	2016-04-04T14:13:38.521Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete;closing=Thank you for booking with us, and have a wonderful day)
2565	1	2016-04-04T13:17:29.957Z	user	"How long would it take to get a car to 1609 India St, San Diego, CA?"	request(taxi;dropoff_location=1609 India St;dropoff_location_city=San Diego;state=CA;other=How long)
2565	2	2016-04-04T13:29:59.877Z	agent	It should not take any longer than 15 minutes but always depends on traffic and other unforeseen circumstances.	inform(other=It should not take any longer than 15 minutes but always depends on traffic and otherunforeseen circumstances)
2565	3	2016-04-04T13:31:42.624Z	user	ok can you please book one	request(other=ok can you please book one)
2565	4	2016-04-04T13:36:48.158Z	agent	Yes	inform(other=yes)
2565	5	2016-04-04T13:37:52.659Z	user	"great I am going to 910 Broadway Cir,"	inform(pickup_location=910 Broadway Cir)
2565	6	2016-04-04T14:06:49.145Z	agent	Great! Here are the options for your transportation reservation -     uberX     $4-5     uberESPANOL     $4-5     uberSELECT     $9-11     uberXL     $6-7     UberBLACK     $15     UberSUV     $25     uberASSIST     $4-5     UberWAV     $7-9	inform(mc_list={car_type=uberX||cost=$4-5}#{car_type=uberESPANOL||cost=$4-5}#{car_type=uberSELECT||cost=$9-11}#{car_type=uberXL||cost=$6-7}#{car_type=UberBLACK||cost=$15}#{car_type=UberSUV ||cost=$25}#{car_type=uberASSIST||cost=$4-5}#{car_type=UberWAV||cost=$7-9})
2565	7	2016-04-04T14:09:55.930Z	user	The XL please	inform(car_type=XL)
2565	8	2016-04-04T14:13:38.617Z	agent	Ok! I will reserve an UberXL for your pick up.  Enjoy the Ride	inform(taskcomplete;car_type=UberXL;closing=Enjoy the Ride)
2565	9	2016-04-04T14:15:09.411Z	user	Thank you!	thanks()
2566	1	2016-04-04T13:22:48.039Z	user	I would like a ride to the nearest Burger King.	request(taxi;dropoff_location=the nearest Burger King)
2566	2	2016-04-04T13:55:48.296Z	agent	"I'd be glad to help, what is your pick up location?"	request(greeting=I'd be glad to help;pickup_location)
2566	3	2016-04-04T14:14:30.095Z	user	"Edson Ave # F, Bronx, NY"	inform(pickup_location=Edson Ave#F;pickup_location_city=Bronx;state=NY)
2566	4	2016-04-04T14:16:17.579Z	agent	Thanks and what day and time should we send the car?	thanks()	request(date;pickup_time)
2566	5	2016-04-04T14:17:11.914Z	user	Today at 3pm	inform(date=Today;pickup_time=3pm)
2566	6	2016-04-04T14:22:18.778Z	agent	Thanks and how many riders will there be?	thanks()	request(numberofpeople)
2566	7	2016-04-04T14:22:24.637Z	user	3	inform(numberofpeople=3)
2566	8	2016-04-04T14:40:53.567Z	agent	"Thanks, I have these options for you: uberX$7-9 uberXL$10-13 uberFAMILY$17-19 UberBLACK$15-19 UberSUV$25-28, which would you prefer?"	thanks()	multiple_choice(mc_list={car_type=uberX||cost=$7-9}#{car_type=uberXL||cost=$10-13}#{car_type=uberFamily||cost=$17-19 }#{car_type=uberBLACK||cost=$15-19}#{car_type=uberSUV||cost=$25-28})
2566	9	2016-04-04T14:41:11.162Z	user	Uber X sounds great to me.	inform(car_type=Uber X)
2566	10	2016-04-04T14:50:01.826Z	agent	"Thanks, I have confirmed the uberX for you, enjoy the ride."	inform(taskcomplete;car_type=UberX;closing=enjoy the ride)
2566	11	2016-04-04T14:52:13.472Z	user	Thank you.	thanks()
2567	1	2016-04-04T13:10:36.749Z	user	"Hi!  I want to book a taxi, please!"	request(taxi;greeting=Hi)
2567	2	2016-04-04T13:30:30.360Z	agent	"I'd be glad to help you arrange an uber, what is the pick up location?"	inform(greeting=I'd be glad to help you arrange;car_type=uber)	request(pickup_location)
2567	3	2016-04-04T14:20:09.984Z	user	"1839 Farmhouse way, Florence Kentucky.  Did you need the zip code?!"	inform(pickup_location=1839 Farmhouse way;pickup_location_city=Florence Kentucky;other=Did you need the zip code)
2567	4	2016-04-04T14:21:55.495Z	agent	"No, that's great thanks. What day and time should we send the car?"	inform(other=No)	thanks()	request(date;pickup_time)
2567	5	2016-04-04T14:29:13.758Z	user	"Later on today, about 4 pm would be great!"	inform(pickup_time=about 4 pm;date=today)
2567	6	2016-04-04T14:40:15.075Z	agent	Thanks and where should we drop you off?	thanks()	request(dropoff_location)
2567	7	2016-04-04T14:42:02.657Z	user	I'll be going to CVG airport.  Did you need any kind of address for that location?	inform(dropoff_location=CVG airport;other=Did you need any kind of address for that location)
2567	8	2016-04-04T14:49:44.026Z	agent	"No thanks, I can look that up for you.  How many riders will there be?"	thanks()	request(numberofpeople)
2567	9	2016-04-04T14:50:12.046Z	user	"There will be a total of 4, plus about 4 bags of luggage."	inform(numberofpeople=4;other=plus about 4 bags of luggage)
2567	10	2016-04-04T14:55:59.715Z	agent	"Thanks, I have the following choices for you: uberXL$21-28 uberSELECT$28-37 UberBLACK$40-52.  I would recommend the uberXL, as it is often a minivan, which would fit your space needs well.  Which option would you like?"	thanks()	inform(mc_list={car_type=uberXL||cost=$21-28}#{car_type=uberSELECT||cost=$28-37}#{car_type=UberBLACK||cost=$40-52;other=I would recommend the uberXL, as it is often a minivan, which would fit your space needs well})	multiple_choice(mc_list)
2567	11	2016-04-04T14:57:45.313Z	user	"Awesome!  I'll take your word for it.  Let's book the uberXL, please!"	inform(car_type=uberXL)
2567	12	2016-04-04T14:58:16.254Z	agent	"Great, I have confirmed the uberXL for you, enjoy the ride."	inform(taskcomplete;car_type=uberXL;closing=enjoy the ride)
2567	13	2016-04-04T14:58:50.055Z	user	Thanks!	thanks()
2568	1	2016-04-04T13:25:56.385Z	user	I would like to arrange a ride for my grandmother from 3458 Williamston Rd Williamston Mi to 1200 E Michigan ave tomorrow at 8am	request(taxi;pickup_location=3458 Williamston Rd;pickup_location_city=Williamston;state=Mi;dropoff_location=1200 E Michigan ave;date=tomorrow;pickup_time=8am)
2568	2	2016-04-04T14:06:33.025Z	agent	"THanks, I have the following options for her ride: uberX$17-22 uberXL$35-46, which would you prefer?"	thanks()	multiple_choice(mc_list={car_type=uberX||cost=$17-22}#{car_type=uberXL||cost=$35-46})
2568	3	2016-04-04T14:07:49.996Z	user	i feel uberxl will be more granny friendly	inform(car_type=UberXL)
2568	4	2016-04-04T14:10:53.018Z	agent	"Good choice, I have confirmed the uberXL for your grandmother, hope she enjoys the ride."	inform(taskcomplete;car_type=UberXL)	closing(closing= hope she enjoys the ride.)
2569	1	2016-04-04T13:24:17.883Z	user	Could I get a ride from 1200 E Michigan Ave Lansing to the nearest Salon as soon as possible for 1?	request(taxi;pickup_location=1200 E Michigan Ave;pickup_location_city=Lansing;dropoff_location=nearest Salon;pickup_time=ASAP;numberofpeople=1)
2569	2	2016-04-04T14:04:33.096Z	agent	"There is a place called Salon Etherea, to get there your options are: uberX$4 uberXL$6-7, which would you prefer?"	multiple_choice(dropoff_location=Salon Etherea;mc_list={car_type=uberX||cost=$4}#{car_type=uberXL||cost=$6-7})
2569	3	2016-04-04T14:04:59.592Z	user	"uberx, very cheap!"	inform(car_type=uberx)
2569	4	2016-04-04T14:08:41.150Z	agent	"Yes, they are very close. I have confirmed the uberX for you, enjoy the ride."	inform(taskcomplete;car_type=uberX;closing=enjoy the ride)
2569	5	2016-04-04T14:08:48.287Z	user	thank you	thanks()
2570	1	2016-04-04T13:16:32.660Z	user	Hi there I would like to arrage a ride from 1200 e michigan ave Lansing to the closes mall. There will be 2 riders and just at the earliest convience.	greeting(greeting=Hi there)	request(taxi;pickup_location=1200 e michigan ave Lansing;dropoff_location=the closes mall;numberofpeople=2;pickup_time=at the earliest convience)
2570	2	2016-04-04T13:35:52.839Z	agent	"Thank you, here are the options for you: uberX$6-8 uberXL$11-15, which would you prefer?"	thanks()	multiple_choice(mc_list={car_type=uberX||cost=$6-8}#{car_type=uberXL||cost=$11-15})
2570	3	2016-04-04T13:38:57.266Z	user	Uber x would be fantastic	inform(car_type=UberX)
2570	4	2016-04-04T13:39:58.497Z	agent	"Great, I have confirmed the uberX for you, enjoy the ride."	inform(taskcomplete;car_type=uberX;closing=enjoy the ride)
2570	5	2016-04-04T13:40:09.134Z	user	ty	thanks()
2571	1	2016-04-04T13:22:45.126Z	user	Could I please get a can at 1200 E Michigan Ave to the Breslin Center this Friday at 7?	request(taxi;pickup_location=1200 E Michigan Ave;dropoff_location=Breslin Center;date=Friday;date=7)
2571	2	2016-04-04T13:37:21.868Z	agent	"Thank you for waiting, and I'm happy to assist you today! How many people in your party?"	greeting()	request(numberofpeople)
2571	3	2016-04-04T13:37:55.500Z	user	2	inform(numberofpeople=2)
2571	4	2016-04-04T13:40:28.735Z	agent	"And is your pick-up for 7am or 7pm, please?"	confirm_question(pickup_time={7am#7pm})
2571	5	2016-04-04T13:43:22.407Z	user	pm	confirm_answer(pickup_time=7pm)
2571	6	2016-04-04T13:48:25.446Z	agent	"And may I confirm that this is for East Lansing, MI?"	confirm_question(pickup_location_city=Lansing;state=MI)
2571	7	2016-04-04T13:49:38.133Z	user	yes thank you	confirm_answer()
2571	8	2016-04-04T13:56:15.314Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $9-10 surged 190%, UberXL: $15-18 surged 190%"	multiple_choice(mc_list={car_type=UberX||cost=$9-10 surged 190%}#{car_type=UberXL||cost=$15-18 surged 190%})
2571	9	2016-04-04T13:56:34.051Z	user	uberxl  please	inform(car_type=uberxl)
2571	10	2016-04-04T14:01:54.154Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete;closing=Thank you for booking with us and have a wonderful day)
2572	1	2016-04-04T13:22:27.919Z	user	"Could I get a ride from Leos Lodge in Lansing AT 8PM to 329 Center Street East Lansing, Michigan?"	request(taxi;pickup_location=Leos Lodge;pickup_location_city=Lansing;pickup_time=8PM;dropoff_location=329 Center Street East;dropoff_location_city=Lansing;state=Michigan)
2572	2	2016-04-04T13:38:33.514Z	agent	"Thank you for waiting, and I'm happy to assist you today! How many people in your party?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)	request(numberofpeople)
2572	3	2016-04-04T13:42:30.859Z	user	2	inform(numberofpeople=2)
2572	4	2016-04-04T13:45:44.731Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $8-10, UberXL: $15-20"	multiple_choice(mc_list={car_type=uberX||cost=$8-10}#{car_type=uberXL||cost=$15-20})
2572	5	2016-04-04T13:46:15.312Z	user	uberx please	inform(car_type=UberX)
2572	6	2016-04-04T13:54:19.531Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete)	closing(closing= Thank you for booking with us, and have a wonderful day)
2573	1	2016-04-04T14:27:06.306Z	user	Can I please have a car going to the The Westin Copley Place hotel in Boston	request(taxi;dropoff_location=The Westin Copley Place hotel;dropoff_location_city=Boston)
2573	2	2016-04-04T14:49:46.313Z	agent	"Thank you for waiting, and I'm happy to assist you today! What is the pickup location?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)	request(pickup_location)
2573	3	2016-04-04T14:52:15.916Z	user	Charles Playhouse	inform(pickup_location=Charles Playhouse)
2573	4	2016-04-04T14:54:16.383Z	agent	What date and time would you like to go?	request(date;pickup_time)
2573	5	2016-04-04T14:58:10.485Z	user	Tonight at 10 pm please	inform(date=Tonight;pickup_time=10 pm)
2573	6	2016-04-04T14:58:30.509Z	agent	How many people in your party?	request(numberofpeople)
2573	7	2016-04-04T15:00:16.786Z	user	1	inform(numberofpeople=1)
2573	8	2016-04-04T15:01:12.309Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $5-6, UberXL: $8-10, UberBlack: $15, UberSUV: $25"	multiple_choice(mc_list={car_type=uberX||cost=$5-6}#{car_type=uberXL||cost=$8-10}#{car_type=uberBLACK||cost=$15}#{car_type=uberSUV||cost=$25})
2573	9	2016-04-04T15:05:41.942Z	user	The XL please	inform(car_type=UberXL)
2573	10	2016-04-04T15:06:07.331Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete)	closing(closing= Thank you for booking with us, and have a wonderful day)
2573	11	2016-04-04T15:08:34.032Z	user	Great Thank you!	thanks()
2574	1	2016-04-04T13:14:16.820Z	user	I need a taxi from JFK airport to Citifield for 3 executives	request(taxi;pickup_location=JFK airport;dropoff_location=Citifield;numberofpeople=3)
2574	2	2016-04-04T13:29:34.992Z	agent	"Thank you for waiting, and I'm happy to assist you today! What date and time would you like to go?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)	request(date;pickup_time)
2574	3	2016-04-04T13:31:29.610Z	user	tomorrow at 10am	inform(date=tomorrow;pickup_time=10am)
2574	4	2016-04-04T13:35:05.581Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $33-44, UberXL: $50-67, UberFamily: $43-54, UberBlack: $68-89, UberSUV: $88-114"	multiple_choice(mc_list={car_type=UberX||cost=$33-44}#{car_type=UberXL||cost=$50-67}#{car_type=UberFamily||cost=$43-54}#{car_type=UberBlack||cost=$68-89}#{car_type=UberSUV||cost=$88-114})
2574	5	2016-04-04T13:35:17.619Z	user	Uberblack	inform(car_type=Uberblack)
2574	6	2016-04-04T13:38:02.886Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete;closing=Thank you for booking with us, and have a wonderful day)
2575	1	2016-04-04T13:16:14.947Z	user	May I have a car for tomorrow morning at Grant Park Apartments in Yonkers the address is 193 Ashburton Ave	request(taxi;pickup_location=Grant Park Apartments in Yonkers193 Ashburton Ave;date=tomorrow morning)
2575	2	2016-04-04T13:32:01.208Z	agent	"Thank you for waiting, and I'm happy to assist you today! What is the dropoff location?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)
2575	3	2016-04-04T13:34:03.238Z	user	American Museum of Natural History	inform(dropoff_location=American Museum of Natural History)
2575	4	2016-04-04T13:36:33.205Z	agent	What time are we picking you up tomorrow morning?	request(pickup_time)
2575	5	2016-04-04T13:37:04.767Z	user	8	inform(pickup_time=8am)
2575	6	2016-04-04T13:39:36.257Z	agent	How many people in your party?	request(numberofpeople)
2575	7	2016-04-04T13:42:11.249Z	user	4	inform(numberofpeople=4)
2575	8	2016-04-04T13:47:45.678Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $44-57, UberXL: $66-87, UberFamily: $54-67, UberBlack: $88-115, UberSUV: $111-144"	inform(other=Great, that's all the information I need)	multiple_choice(mc_list={car_type=UberX||cost=$44-57}#{car_type=UberXL||cost=$66-87}#{car_type=UberFamily||cost=$54-67}#{car_type=UberBlack||cost=$88-115}#{car_type=UberSUV||cost=$111-144})
2575	9	2016-04-04T13:57:05.805Z	user	The XL please	inform(car_type=uberxl)
2575	10	2016-04-04T14:01:11.387Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete;closing=Thank you for booking with us, and have a wonderful day)
2575	11	2016-04-04T14:01:42.809Z	user	Thanks!	thanks()
2576	1	2016-04-04T13:38:57.302Z	user	"Good Morning, I need a ride to Comerica Park on Friday at 9am"	request(taxi;dropoff_location=Comerica Park;pickup_time=9am;date=Friday)
2576	2	2016-04-04T14:21:58.572Z	agent	"Thank you for waiting, and I'm happy to assist you today! What is the pickup location?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)
2576	3	2016-04-04T14:33:37.138Z	user	Thank you! I need to be picked up from Royal Oak High School in Royal Oak MI	inform(pickup_location=Royal Oak High School;pickup_location_city=Royal Oak;state=MI)
2576	4	2016-04-04T14:35:54.776Z	agent	How many people in your party?	request(numberofpeople)
2576	5	2016-04-04T14:37:15.353Z	user	5 of us	inform(numberofpeople=5)
2576	6	2016-04-04T14:38:20.461Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $26-35 surged 110%, UberXL: $56-73 surged 110%, UberSelect: $45-59, UberBlack: $59-77, UberSUV: $84-108.  I would recommend the XL or SUV as the best choices to accommodate your number of passengers."	inform(other=Great, that's all the information I need)	multiple_choice(mc_list={car_type=UberX||cost=$26-35 surged 110%}#{car_type=UberXL||cost=$56-73 surged 110%}#{car_type=UberSelect||cost=$45-59}#{car_type=UberBlack||cost=$59-77}#{car_type=UberSUV||cost=$84-108})	inform(other=recommend the XL or SUV)
2576	7	2016-04-04T14:39:36.447Z	user	Lets go with UberSUV: $84-108. Could use the room	inform(car_type=UberSUV;cost=$84-108)
2576	8	2016-04-04T14:40:18.653Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete;closing=Thank you for booking with us, and have a wonderful day)
2576	9	2016-04-04T14:42:14.535Z	user	Thank you!	thanks()
2577	1	2016-04-04T13:12:09.102Z	user	I need a cab to take me to the mall please.	request(taxi)
2577	2	2016-04-04T13:27:13.533Z	agent	"Thank you for waiting, and I'm happy to assist you today! What is the pickup location?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)	request(pickup_location)
2577	3	2016-04-04T13:28:39.805Z	user	I am at 1100 Audubon Parc Dr Cary 27518	inform(pickup_location=1100 Audubon Parc Dr Cary 27518)
2577	4	2016-04-04T13:29:52.061Z	agent	And which mall are we dropping you off at?	request(dropoff_location)
2577	5	2016-04-04T13:30:29.311Z	user	Cary Towne Center	inform(dropoff_location=Cary Towne Center)
2577	6	2016-04-04T13:34:06.279Z	agent	What date and time would you like to go?	request(date;pickup_time)
2577	7	2016-04-04T13:34:36.342Z	user	today at 2pm	inform(date=today;pickup_time=2pm)
2577	8	2016-04-04T13:37:14.799Z	agent	How many people in your party?	request(numberofpeople)
2577	9	2016-04-04T13:40:02.762Z	user	myself and my 4 year old child. Is there a car with a built in carseat available?	inform(numberofpeople=2;other=Is there a car with a built in carseat available)
2577	10	2016-04-04T13:41:37.755Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $9-12 surged 40%, UberXL: $10-14, UberSelect: $15-19. I apologize, there are no options for this route that come standard with a car seat."	multiple_choice(mc_list={car_type=UberX||cost=$9-12 surged 40%}#{car_type=UberXL||cost=$10-14}#{car_type=UberSelect||cost=$15-19};other=I apologize, there are no options for this route that come standard with a car seat)
2577	11	2016-04-04T13:43:55.400Z	user	does the uberX have a big enough back seat to accommodate a car seat if I bring my own?	request(car_type=uberX;other)
2577	12	2016-04-04T13:49:14.979Z	agent	"Great question! UberX is a 4-door sedan that seats up to 4 passengers. These vehicles generally fall in the compact and midsize sedan range. So as long as your car seat would fit in a standard sedan's backseat, it should be perfectly fine. Would you like to book the X at this time?"	inform(car_type=uberX;other=Great question! UberX is a 4-door sedan that seats up to 4 passengers. These vehicles generally fall in the compact and midsize sedan range. So as long as your car seat would fit in a standard sedan's backseat, it should be perfectly fine)	confirm_question(car_type=uberX)
2577	13	2016-04-04T13:54:24.378Z	user	"Ok, that sounds good then. Yes, I will take the UberX for $9-12. What does surged 40% mean, though?"	confirm_answer()	inform(car_type=UberX;cost=$9-12)	request(other=What does surged 40% mean, though)
2577	14	2016-04-04T13:58:38.574Z	agent	Uber fare rates automatically increase when the taxi demand is higher than the number of available drivers around you. Price surges ensure reliability and availability for those who agree to pay a bit more. Would you still like to book?	inform(car_type=Uber;other=Uber fare rates automatically increase when the taxidemand is higher than the number of available drivers around you. Price surges ensure reliability and availability for those who agree to pay a bit more)	confirm_question()
2577	15	2016-04-04T14:01:04.497Z	user	"yes, please. My rate will be the $9-12 right?"	confirm_answer()	confirm_question(cost=$9-12)
2577	16	2016-04-04T14:02:03.039Z	agent	"Your reservation is confirmed! Your rate will be $9-12;the estimate includes the surge pricing. Thank you for booking with us, and have a wonderful day."	inform(taskcomplete;cost=$9-12;other=he estimate includes the surge pricing;closing=Thank you for booking with us, and have a wonderful day)
2577	17	2016-04-04T14:06:04.878Z	user	thank you	thanks()
2578	1	2016-04-04T13:17:21.476Z	user	I would like to book a ride from 329 Center street East Lansing Michigan to the East Lansing aquatic center for 3 children and two adults tomorrow at noon	request(taxi;pickup_location=329 Center street East;pickup_location_city=Lansing;state=Michigan;dropoff_location=the East Lansing aquatic center;numberofpeople=5;date=tomorrow;pickup_time=noon)
2578	2	2016-04-04T13:33:13.395Z	agent	"Thank you for waiting, and I'm happy to assist you today! The UberXL: $45-57 surged 420% is our only option for that route that will accommodate a party of 5. Would you like to book?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)	inform(car_type=UberXL;cost=$45-57 surged 420%)	confirm_question()
2578	3	2016-04-04T13:37:19.069Z	user	I would like the uberXL please	confirm_answer(car_type=uberXL)
2578	4	2016-04-04T13:39:54.674Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete)	closing(closing= Thank you for booking with us, and have a wonderful day)
2578	5	2016-04-04T13:40:53.500Z	user	ty	thanks()
2579	1	2016-04-04T16:19:28.155Z	user	"Hi, I need a taxi to LAX from Universal Studios."	request(greeting=hi;taxi;pickup_location=LAX;dropoff_location=Universal Studios)
2579	2	2016-04-04T16:47:53.180Z	agent	I'd be glad to arrange an uber for you. What day and time should we send the car?	greeting()	request(date;pickup_time)
2579	3	2016-04-04T16:51:38.262Z	user	Today at 4 pm. There are 3 people in my party.	inform(date=today;pickup_time=4pm)	inform(numberofpeople=3)
2579	4	2016-04-04T16:53:16.140Z	agent	"Thanks, I have a lot of options for you: uberX$34-45 uberXL$59-77 Espanol$34-45 UberSELECT$87-114 UberBLACK$121-158 UberSUV$150-194 UberLUX$176-227 uberASSIST$34-45, which would you prefer?"	multiple_choice(mc_list={car_type=uberX||cost=$34-45}#{car_type=uberXL||cost=$59-77}#{car_type=Espanol||cost=$34-45}#{car_type=UberSELECT||cost=$87-114}#{car_type=UberBLACK||cost=$121-158}#{car_type=UberSUV||cost=$150-194}#{car_type=UberLUX||cost=$176-227}#{car_type=uberASSIST||cost=$34-45})
2579	5	2016-04-04T16:54:47.049Z	user	UberX sounds good.	inform(car_type=UberX)
2579	6	2016-04-04T16:55:53.242Z	agent	"THank you, I have confirmed your uberX, enjoy your ride."	inform(taskcomplete;car_type=uberX;closing=enjoy your ride)
2579	7	2016-04-04T16:57:09.660Z	user	Thank you very much!	thanks()
2580	1	2016-04-04T16:12:18.530Z	user	"Hello, I need to find a taxi to pick me up in Atlanta"	request(greeting=Hello;taxi;pickup_location_city=Atlanta)
2580	2	2016-04-04T16:23:23.786Z	agent	"Thank you for waiting, and I'm happy to assist you today! What is the pickup location in Atlanta, please?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)	request(pickup_location;pickup_location_city=Atlanta)
2580	3	2016-04-04T17:44:59.656Z	agent	"I can assist you, Where are you getting picked up specifically?"	request(pickup_location)
2580	4	2016-04-04T18:03:03.712Z	user	"I am getting picked up at 225 Peachtree Street NE, Atlanta, GA 30303, as soon as possible. I will need a ride to the airport for just myself"	inform(pickup_location= 225 Peachtree Street NE;pickup_location_city=Atlanta;state=GA;pickup_time=as soon as possible;dropoff_location=airport;numberofpeople=1)
2580	5	2016-04-04T18:11:01.896Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $30-40 surged 180%   uberXL: $28-37   UberSELECT: $51-67 surged 70%   UberBLACK: $46-60   UberSUV: $62-79"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$30-40 surged 180%}#{car_type=uberXL||cost=$28-37}#{car_type=uberSELECT||cost=$51-67 surged 70%}#{car_type=uberBLACK||cost=$40-60}#{car_type=uberSUV||cost=$62-79})
2580	6	2016-04-04T18:11:23.704Z	user	I would like to book the UberX please	inform(car_type=UberX)
2580	7	2016-04-04T18:12:06.503Z	agent	"Your UberX ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberX;closing=have a safe trip)
2580	8	2016-04-04T18:12:29.878Z	user	Thanks!	thanks()
2581	1	2016-04-04T16:21:49.007Z	user	Hi I am coming into Ellington Airport in the next two hours and need a taxi shuttle to take me to Residence Inn Houston Downtown/Convention Center please	request(taxi;greeting=Hi;pickup_location=Ellington Airport;dropoff_location=Residence Inn Houston Downtown/Convention Center)
2581	2	2016-04-04T16:47:34.566Z	agent	"Thank you for waiting, and I'm happy to assist you today! How many people in your party?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)
2581	3	2016-04-04T16:49:42.560Z	user	5 thank you	inform(numberofpeople=5)
2581	4	2016-04-04T16:50:12.354Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $20-27, UberXL: $40-53, UberSelect: $51-67, UberBlack: $73-96, UberSUV: $92-119.  I would recommend the XL or SUV as the best choices to accommodate your number of passengers."	inform(other=Great, that's all the information I need)	multiple_choice(mc_list={car_type=UberX||cost=$20-27}#{car_type=UberXL||cost=$40-53}#{car_type=UberSelect||cost=$51-67}#{car_type=UberBlack||cost=$73-96}#{car_type=UberSUV||cost=$92-119})	inform(other=recommend the XL or SUV)
2581	5	2016-04-04T16:51:25.946Z	user	UberBlack please	inform(car_type=UberBlack)
2581	6	2016-04-04T16:52:08.375Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete;closing=Thank you for booking with us, and have a wonderful day)
